shipment_id,origin_city,destination_city,mode,carrier,departure_timestamp,arrival_timestamp,priority,temp_controlled,damage_flag,weight_kg,cube_m3,delay_hours,on_time,freight_cost,surcharge,total_cost,notes
SHP0022479,Los Angeles,Denver,Ground,Atlas,2024-03-24 02:00:00,2024-03-26 06:00:00,Expedited,No,No,1014.0,1.2,0.0,Yes,1630.88,66.79,1697.67,temperature handoff inspection handoff damaged weather customs
SHP0038403,Newark,Phoenix,Ground,Atlas,2024-10-13 12:00:00,2024-10-20 21:30:00,Standard,Yes,No,1116.3,5.29,11.5,No,1007.96,59.49,1067.45,handoff reroute inspection inspection reroute temperature customs temperature handoff temperature damaged priority
SHP0004303,Chicago,Denver,Ground,Mercury,2024-10-06 01:00:00,2024-10-11 23:30:00,Standard,No,No,701.2,4.55,7.5,No,1210.84,105.52,1316.36,temperature temperature reroute priority dock
SHP0015112,Newark,Phoenix,Ocean,BlueLine,2024-04-05 04:00:00,2024-04-05 15:48:00,Standard,No,No,831.1,5.34,2.8,No,598.59,42.92,641.51,inspection dock priority handoff damaged
SHP0033600,Newark,Portland,Ground,SwiftRoute,2024-09-26 19:00:00,2024-09-28 14:42:00,Standard,Yes,No,1285.9,2.35,3.7,No,1662.59,116.5,1779.09,priority reroute weather weather temperature reroute
SHP0011905,Atlanta,Nashville,Ocean,Mercury,2024-12-20 23:00:00,2024-12-22 03:42:00,Standard,No,Yes,561.3,6.72,14.7,No,496.29,12.75,509.04,damaged weather damaged weather damaged dock dock priority dock temperature handoff customs
SHP0018356,Dallas,Boston,Ground,Atlas,2024-07-14 17:00:00,2024-07-18 13:36:00,Standard,No,No,522.9,4.54,8.6,No,676.85,71.5,748.35,priority inspection damaged temperature dock reroute dock reroute reroute customs
SHP0035011,Newark,Phoenix,Ocean,BlueLine,2024-07-01 09:00:00,2024-07-05 20:24:00,Standard,No,No,1244.8,3.45,6.4,No,671.93,59.79,731.72,weather dock priority priority reroute weather damaged inspection reroute handoff damaged
SHP0034519,Newark,Miami,Ground,Atlas,2024-05-24 19:00:00,2024-05-26 19:06:00,Expedited,No,No,129.2,2.24,21.1,No,107.27,94.08,201.35,dock dock weather inspection weather damaged reroute dock
SHP0037430,Seattle,Miami,Ground,Mercury,2024-02-05 10:00:00,2024-02-11 01:00:00,Expedited,No,No,472.3,2.82,0.0,Yes,699.04,28.6,727.64,reroute handoff temperature customs priority dock
SHP0019238,Dallas,Portland,Ground,Atlas,2024-12-25 00:00:00,2024-12-26 13:12:00,Expedited,Yes,No,1198.9,4.5,12.2,No,1916.35,40.84,1957.19,inspection damaged damaged dock weather weather temperature weather
SHP0027261,Dallas,Portland,Air,NorthStar,2024-10-31 06:00:00,2024-11-06 18:06:00,Standard,Yes,No,527.6,3.83,5.1,No,326.06,110.63,436.69,temperature dock priority handoff inspection reroute reroute handoff dock dock dock
SHP0034551,Chicago,Nashville,Ground,BlueLine,2024-06-08 19:00:00,2024-06-09 17:54:00,Expedited,No,No,1109.8,2.7,7.9,No,741.54,31.21,772.75,handoff temperature inspection temperature priority temperature dock
SHP0004901,Newark,Denver,Ground,NorthStar,2024-08-05 22:00:00,2024-08-10 08:30:00,Standard,Yes,No,1250.5,1.45,10.5,No,1149.82,44.99,1194.81,priority damaged inspection customs temperature inspection temperature customs temperature temperature weather
SHP0021087,Newark,Portland,Ground,NorthStar,2024-02-09 18:00:00,2024-02-16 04:48:00,Expedited,No,No,1057.4,2.62,16.8,No,1020.43,71.18,1091.61,inspection dock inspection temperature dock dock reroute weather damaged customs
SHP0037485,Seattle,Denver,Ground,BlueLine,2024-02-13 07:00:00,2024-02-17 07:18:00,Expedited,No,No,657.9,2.95,4.3,No,681.11,34.17,715.28,reroute priority damaged dock dock handoff temperature customs damaged weather weather
SHP0027971,Dallas,Miami,Ground,NorthStar,2024-05-12 16:00:00,2024-05-20 04:48:00,Critical,No,No,692.5,4.42,14.8,No,829.54,185.27,1014.81,temperature inspection reroute weather damaged dock temperature weather temperature weather
SHP0021658,Atlanta,Boston,Rail,Atlas,2024-09-01 23:00:00,2024-09-03 08:30:00,Expedited,No,No,936.8,7.37,1.5,Yes,599.37,117.3,716.67,dock weather priority dock handoff customs damaged reroute weather
SHP0015288,Chicago,Phoenix,Ground,NorthStar,2024-05-24 11:00:00,2024-05-28 14:30:00,Standard,No,No,554.0,3.39,10.5,No,906.44,107.7,1014.14,damaged dock temperature inspection customs temperature reroute priority
SHP0023479,Dallas,Nashville,Ground,BlueLine,2024-10-12 08:00:00,2024-10-15 00:12:00,Standard,No,Yes,672.7,4.52,12.2,No,470.77,36.22,506.99,dock handoff dock customs damaged
SHP0005861,Atlanta,Boston,Rail,BlueLine,2024-08-29 19:00:00,2024-08-31 13:36:00,Standard,No,No,1177.2,6.87,4.6,No,1870.5,81.95,1952.45,customs customs damaged priority customs handoff customs priority weather inspection priority handoff
SHP0028378,Newark,Miami,Ground,Mercury,2024-05-10 12:00:00,2024-05-13 14:24:00,Standard,No,No,848.9,2.59,13.4,No,618.09,33.95,652.04,dock temperature customs customs weather damaged dock handoff temperature weather inspection dock
SHP0016419,Seattle,Denver,Air,Atlas,2024-12-29 02:00:00,2025-01-03 03:36:00,Standard,Yes,No,567.1,2.46,10.6,No,548.84,67.68,616.52,inspection handoff temperature damaged inspection weather customs reroute reroute
SHP0039150,Newark,Portland,Ground,BlueLine,2024-09-20 10:00:00,2024-09-23 19:00:00,Standard,No,No,708.5,2.09,0.0,Yes,555.96,37.98,593.94,priority handoff dock damaged customs temperature handoff damaged inspection priority
SHP0013419,Los Angeles,Boston,Rail,BlueLine,2024-07-27 13:00:00,2024-07-29 10:00:00,Critical,No,No,1795.3,3.14,0.0,Yes,3190.08,75.7,3265.78,temperature handoff priority inspection priority inspection weather customs inspection inspection customs
SHP0016153,Los Angeles,Boston,Ground,NorthStar,2024-06-30 18:00:00,2024-07-02 01:00:00,Standard,No,No,2129.0,1.33,0.0,Yes,1175.49,27.69,1203.18,customs dock customs weather priority reroute dock
SHP0016790,Chicago,Denver,Air,Atlas,2024-12-11 03:00:00,2024-12-12 11:18:00,Standard,No,No,522.7,1.41,7.3,No,887.47,85.27,972.74,dock temperature inspection dock dock
SHP0029975,Newark,Denver,Ocean,Mercury,2024-03-02 18:00:00,2024-03-04 23:36:00,Standard,No,No,598.5,1.36,12.6,No,584.21,91.49,675.7,customs inspection temperature customs priority temperature
SHP0033257,Newark,Boston,Ground,SwiftRoute,2024-12-21 09:00:00,2024-12-23 15:24:00,Standard,No,No,2192.0,5.01,13.4,No,3036.66,114.38,3151.04,temperature temperature dock reroute temperature handoff
SHP0013818,Atlanta,Portland,Ground,NorthStar,2024-03-24 05:00:00,2024-03-28 01:54:00,Standard,No,Yes,1187.2,6.64,1.9,Yes,1309.65,72.09,1381.74,handoff inspection temperature reroute damaged damaged customs priority handoff
SHP0014300,Los Angeles,Phoenix,Ocean,SwiftRoute,2024-09-04 21:00:00,2024-09-09 18:00:00,Expedited,No,No,868.2,12.71,0.0,Yes,705.56,82.01,787.57,damaged damaged inspection customs dock dock inspection inspection
SHP0020653,Chicago,Phoenix,Ground,Atlas,2024-09-24 08:00:00,2024-09-28 23:48:00,Standard,No,No,693.6,10.87,0.8,Yes,998.04,7.63,1005.67,customs customs priority damaged temperature
SHP0006013,Atlanta,Denver,Ground,Atlas,2024-03-20 10:00:00,2024-03-22 13:00:00,Standard,No,No,903.6,3.08,5.0,No,1303.37,111.38,1414.75,weather dock dock inspection priority damaged handoff weather damaged weather
SHP0005295,Los Angeles,Portland,Ground,BlueLine,2024-12-21 21:00:00,2024-12-22 12:18:00,Standard,Yes,No,2311.1,3.9,7.3,No,3913.38,3.17,3916.55,weather weather inspection dock weather weather customs weather dock inspection
SHP0034901,Newark,Miami,Rail,Atlas,2024-10-23 11:00:00,2024-10-27 19:42:00,Critical,No,No,1345.0,2.62,23.7,No,1665.67,134.58,1800.25,handoff reroute inspection customs customs damaged priority dock dock temperature handoff
SHP0017285,Los Angeles,Miami,Ground,BlueLine,2024-01-13 19:00:00,2024-01-17 02:00:00,Standard,Yes,No,1653.2,4.9,0.0,Yes,1010.82,27.84,1038.66,reroute dock reroute temperature inspection
SHP0032560,Los Angeles,Nashville,Ground,SwiftRoute,2024-10-14 10:00:00,2024-10-18 21:00:00,Standard,No,No,1005.2,6.82,0.0,Yes,1152.43,1.23,1153.66,priority damaged inspection priority handoff handoff dock priority
SHP0035380,Dallas,Miami,Air,BlueLine,2024-12-06 16:00:00,2024-12-13 08:00:00,Standard,No,No,561.5,2.49,0.0,Yes,1021.67,17.03,1038.7,reroute inspection customs damaged customs damaged
SHP0005351,Seattle,Portland,Ground,NorthStar,2024-08-18 22:00:00,2024-08-19 09:42:00,Standard,No,No,1147.2,1.92,1.7,Yes,1073.49,118.26,1191.75,temperature handoff priority handoff temperature reroute inspection
SHP0005271,Chicago,Phoenix,Ground,Atlas,2024-01-10 19:00:00,2024-01-14 21:00:00,Expedited,No,No,1287.9,3.3,0.0,Yes,1512.92,122.62,1635.54,handoff weather priority temperature handoff inspection
SHP0015277,Seattle,Phoenix,Rail,SwiftRoute,2024-12-14 12:00:00,2024-12-21 18:42:00,Standard,No,No,2144.4,1.78,17.7,No,2044.32,33.84,2078.16,weather damaged reroute inspection damaged reroute handoff priority reroute weather reroute
SHP0028621,Atlanta,Portland,Ground,BlueLine,2024-02-24 03:00:00,2024-02-27 09:00:00,Standard,No,No,917.6,8.66,0.0,Yes,1158.53,77.4,1235.93,priority dock temperature reroute customs inspection damaged handoff inspection
SHP0022433,Newark,Denver,Ground,BlueLine,2024-08-09 05:00:00,2024-08-13 01:48:00,Expedited,No,No,306.0,3.99,29.8,No,302.2,23.57,325.77,dock reroute temperature handoff weather handoff inspection dock dock dock
SHP0024370,Los Angeles,Phoenix,Rail,NorthStar,2024-03-22 11:00:00,2024-03-24 22:24:00,Standard,No,No,1280.1,2.25,12.4,No,1351.46,12.09,1363.55,dock damaged customs weather handoff reroute
SHP0037399,Newark,Phoenix,Ocean,Mercury,2024-07-27 05:00:00,2024-08-02 05:00:00,Standard,Yes,No,1047.0,1.57,29.0,No,677.47,78.14,755.61,damaged damaged reroute inspection priority dock
SHP0019724,Seattle,Denver,Air,Mercury,2024-05-06 14:00:00,2024-05-11 17:00:00,Expedited,No,No,479.0,3.53,0.0,Yes,578.36,86.22,664.58,reroute inspection damaged damaged priority priority handoff customs handoff dock
SHP0005999,Newark,Nashville,Ground,Atlas,2024-10-31 06:00:00,2024-11-02 23:24:00,Critical,No,No,1169.3,1.12,0.4,Yes,520.4,101.56,621.96,priority handoff reroute handoff damaged inspection reroute
SHP0006074,Los Angeles,Nashville,Air,Mercury,2024-01-26 20:00:00,2024-01-28 15:30:00,Standard,No,No,1121.9,6.14,17.5,No,958.16,115.13,1073.29,inspection handoff priority temperature damaged customs reroute customs
SHP0020021,Chicago,Boston,Air,NorthStar,2024-10-02 00:00:00,2024-10-07 10:00:00,Standard,No,No,741.6,2.47,0.0,Yes,590.58,115.55,706.13,priority temperature inspection damaged handoff damaged customs priority
SHP0005380,Atlanta,Nashville,Ground,NorthStar,2024-02-15 08:00:00,2024-02-22 13:00:00,Expedited,No,No,656.3,4.34,0.0,Yes,1083.57,83.02,1166.59,temperature handoff reroute temperature damaged
SHP0005135,Seattle,Boston,Ground,SwiftRoute,2024-06-28 11:00:00,2024-07-02 03:00:00,Standard,No,No,946.2,4.26,0.0,Yes,1284.17,47.4,1331.57,priority dock temperature handoff handoff dock handoff temperature dock priority
SHP0005188,Seattle,Denver,Ground,Atlas,2024-05-18 07:00:00,2024-05-19 15:48:00,Expedited,No,No,953.7,6.51,3.8,No,825.27,22.78,848.05,weather priority inspection inspection handoff
SHP0005367,Los Angeles,Denver,Ground,NorthStar,2024-04-17 11:00:00,2024-04-23 01:00:00,Expedited,No,No,921.4,8.9,0.0,Yes,952.88,49.0,1001.88,dock dock handoff dock weather weather
SHP0004545,Newark,Portland,Ocean,Mercury,2024-12-21 21:00:00,2024-12-29 04:30:00,Expedited,No,No,1045.1,4.71,0.5,Yes,973.99,49.26,1023.25,inspection handoff inspection reroute weather priority priority temperature
SHP0017218,Los Angeles,Boston,Ground,BlueLine,2024-03-20 09:00:00,2024-03-27 10:36:00,Standard,No,Yes,1114.1,0.47,21.6,No,1647.29,62.32,1709.61,temperature priority temperature handoff customs priority
SHP0015862,Chicago,Portland,Ground,NorthStar,2024-05-12 02:00:00,2024-05-17 22:24:00,Standard,No,No,1073.6,1.33,6.4,No,1650.34,85.82,1736.16,dock weather handoff damaged reroute customs handoff inspection temperature reroute
SHP0013087,Seattle,Denver,Ocean,NorthStar,2024-04-08 22:00:00,2024-04-10 08:00:00,Standard,No,No,905.0,5.31,0.0,Yes,1005.47,73.45,1078.92,handoff customs inspection temperature priority handoff temperature inspection priority inspection inspection handoff
SHP0034388,Chicago,Phoenix,Ground,SwiftRoute,2024-06-27 09:00:00,2024-06-30 11:24:00,Standard,Yes,No,1349.5,6.93,12.4,No,1712.93,83.65,1796.58,temperature inspection inspection reroute priority temperature
SHP0013586,Chicago,Portland,Ground,Mercury,2024-11-27 15:00:00,2024-12-04 03:18:00,Standard,No,No,1086.2,7.59,2.3,No,859.36,68.07,927.43,damaged handoff temperature customs inspection handoff priority damaged weather handoff priority
SHP0020476,Atlanta,Nashville,Ocean,Atlas,2024-06-06 05:00:00,2024-06-07 11:00:00,Standard,No,No,854.7,4.76,0.0,Yes,1529.45,44.95,1574.4,customs priority customs dock damaged temperature temperature weather inspection handoff priority damaged
SHP0006141,Atlanta,Nashville,Rail,BlueLine,2024-05-31 16:00:00,2024-06-07 01:00:00,Standard,No,No,99.5,6.94,0.0,Yes,210.72,47.07,257.79,temperature temperature weather reroute priority customs inspection handoff inspection
SHP0014606,Los Angeles,Denver,Ocean,Mercury,2024-06-15 01:00:00,2024-06-21 21:30:00,Standard,No,No,296.3,3.07,3.5,No,561.17,82.7,643.87,dock weather temperature reroute handoff customs temperature inspection priority dock
SHP0016677,Dallas,Boston,Ocean,BlueLine,2024-03-25 09:00:00,2024-03-29 10:48:00,Expedited,No,No,744.7,5.77,4.8,No,1164.19,62.53,1226.72,weather damaged damaged dock reroute reroute handoff
SHP0017940,Chicago,Portland,Ground,Atlas,2024-01-25 15:00:00,2024-01-25 23:00:00,Standard,No,No,315.4,0.95,0.0,Yes,387.37,83.18,470.55,customs inspection handoff damaged priority weather damaged
SHP0011807,Seattle,Denver,Air,NorthStar,2024-01-01 13:00:00,2024-01-05 22:54:00,Expedited,No,No,382.4,3.45,21.9,No,313.96,107.37,421.33,weather reroute priority customs handoff inspection temperature customs damaged weather inspection temperature
SHP0034078,Newark,Miami,Ground,SwiftRoute,2024-04-28 14:00:00,2024-05-05 20:42:00,Expedited,No,No,652.8,1.81,6.7,No,419.91,33.92,453.83,priority dock inspection priority customs weather inspection damaged dock reroute
SHP0030151,Atlanta,Nashville,Air,SwiftRoute,2024-11-05 01:00:00,2024-11-11 16:54:00,Standard,No,No,1244.9,1.76,2.9,No,2167.22,8.57,2175.79,reroute temperature damaged weather inspection
SHP0029532,Los Angeles,Nashville,Ground,Mercury,2024-05-08 03:00:00,2024-05-13 10:18:00,Expedited,No,No,1892.1,3.71,5.3,No,2408.74,45.54,2454.28,dock dock reroute weather weather reroute damaged temperature dock handoff weather
SHP0004448,Newark,Nashville,Ground,BlueLine,2024-09-09 01:00:00,2024-09-12 21:00:00,Standard,Yes,No,509.0,9.78,0.0,Yes,847.68,44.35,892.03,customs weather priority weather damaged
SHP0038886,Newark,Boston,Rail,SwiftRoute,2024-08-17 10:00:00,2024-08-21 14:00:00,Standard,No,No,662.6,1.28,0.0,Yes,752.47,51.31,803.78,handoff handoff temperature damaged dock reroute damaged
SHP0019580,Newark,Denver,Rail,SwiftRoute,2024-07-15 17:00:00,2024-07-21 17:00:00,Standard,No,No,411.8,12.93,0.0,Yes,550.35,89.49,639.84,priority weather inspection damaged weather damaged handoff temperature reroute inspection reroute
SHP0038313,Newark,Miami,Ground,Mercury,2024-12-10 12:00:00,2024-12-11 00:00:00,Standard,No,No,1231.3,2.63,5.0,No,1844.36,62.93,1907.29,reroute damaged priority customs inspection reroute inspection reroute dock weather
SHP0005816,Los Angeles,Boston,Ground,Atlas,2024-10-29 11:00:00,2024-11-05 02:30:00,Standard,No,No,541.6,8.92,12.5,No,675.97,59.43,735.4,temperature priority reroute priority priority inspection handoff customs dock
SHP0033558,Chicago,Phoenix,Air,NorthStar,2024-01-07 20:00:00,2024-01-08 17:00:00,Standard,Yes,No,1446.7,3.54,0.0,Yes,1768.92,42.57,1811.49,priority priority priority weather temperature priority handoff dock
SHP0036403,Atlanta,Denver,Rail,Mercury,2024-03-01 19:00:00,2024-03-04 01:00:00,Critical,No,No,697.0,2.51,0.0,Yes,1253.56,428.06,1681.62,damaged handoff temperature weather dock
SHP0019682,Los Angeles,Nashville,Rail,Mercury,2024-01-22 06:00:00,2024-01-24 23:00:00,Expedited,No,No,169.4,3.26,27.0,No,332.07,56.26,388.33,customs dock weather weather temperature dock weather
SHP0012147,Newark,Portland,Ocean,SwiftRoute,2024-01-05 09:00:00,2024-01-12 04:00:00,Standard,No,No,613.3,5.76,0.0,Yes,712.44,27.98,740.42,dock inspection damaged damaged inspection dock customs temperature reroute
SHP0030978,Los Angeles,Nashville,Ground,NorthStar,2024-11-12 19:00:00,2024-11-17 10:48:00,Standard,No,No,804.0,7.3,13.8,No,1515.35,15.51,1530.86,damaged priority handoff inspection customs reroute priority inspection
SHP0010519,Chicago,Nashville,Ground,Atlas,2024-05-30 11:00:00,2024-06-01 20:00:00,Expedited,Yes,No,421.2,1.87,0.0,Yes,320.28,26.73,347.01,damaged handoff dock damaged handoff damaged reroute customs priority customs damaged
SHP0013605,Chicago,Boston,Air,Atlas,2024-04-09 21:00:00,2024-04-15 18:36:00,Critical,No,No,1217.7,3.88,23.6,No,1810.79,109.69,1920.48,customs priority priority dock damaged reroute reroute handoff inspection dock priority
SHP0004859,Dallas,Boston,Rail,BlueLine,2024-04-24 03:00:00,2024-04-27 05:12:00,Standard,No,No,813.0,2.07,12.2,No,645.83,63.05,708.88,customs temperature weather damaged handoff damaged weather
SHP0013369,Chicago,Portland,Ground,BlueLine,2024-10-02 23:00:00,2024-10-07 23:00:00,Standard,No,No,1002.1,1.39,0.0,Yes,1524.09,69.38,1593.47,temperature customs handoff dock inspection inspection reroute weather priority inspection
SHP0025333,Dallas,Boston,Ground,BlueLine,2024-03-11 14:00:00,2024-03-12 10:24:00,Standard,Yes,No,496.4,4.92,6.4,No,331.09,7.33,338.42,inspection dock inspection reroute priority priority damaged damaged handoff dock
SHP0020941,Atlanta,Phoenix,Ground,BlueLine,2024-12-17 06:00:00,2024-12-23 11:00:00,Expedited,No,No,352.0,3.05,0.0,Yes,526.1,116.44,642.54,dock temperature temperature weather handoff handoff weather
SHP0018331,Newark,Boston,Ground,Atlas,2024-09-16 05:00:00,2024-09-18 05:06:00,Standard,No,No,606.5,2.46,13.1,No,810.95,18.69,829.64,handoff priority temperature weather dock
SHP0016931,Atlanta,Nashville,Ground,BlueLine,2024-02-27 00:00:00,2024-03-05 23:06:00,Expedited,Yes,No,734.6,2.26,16.1,No,996.33,37.97,1034.3,weather priority priority temperature weather weather temperature
SHP0015407,Atlanta,Phoenix,Air,BlueLine,2024-04-27 01:00:00,2024-05-03 12:00:00,Expedited,Yes,No,1155.8,5.29,0.0,Yes,1145.4,1.88,1147.28,temperature damaged reroute temperature reroute inspection
SHP0015660,Seattle,Phoenix,Ground,Atlas,2024-06-21 14:00:00,2024-06-25 00:00:00,Standard,No,No,1633.0,4.74,9.0,No,2120.39,69.75,2190.14,damaged customs temperature handoff priority inspection
SHP0018259,Seattle,Boston,Ground,Atlas,2024-02-08 08:00:00,2024-02-10 23:30:00,Critical,No,No,1285.1,7.74,3.5,No,1030.79,357.77,1388.56,temperature customs inspection damaged priority customs dock
SHP0012460,Los Angeles,Nashville,Air,BlueLine,2024-10-11 09:00:00,2024-10-19 23:00:00,Expedited,No,No,3284.0,1.53,30.0,No,1523.29,52.31,1575.6,reroute dock handoff reroute weather temperature handoff reroute handoff handoff weather damaged
SHP0005941,Los Angeles,Miami,Ocean,BlueLine,2024-04-05 22:00:00,2024-04-12 07:00:00,Standard,No,No,1116.2,1.65,0.0,Yes,1200.22,61.99,1262.21,customs customs temperature damaged priority dock temperature dock dock damaged
SHP0037811,Newark,Denver,Ground,BlueLine,2024-03-29 04:00:00,2024-04-01 12:00:00,Standard,Yes,No,427.7,4.1,0.0,Yes,411.04,80.55,491.59,inspection temperature dock customs priority reroute priority handoff
